dni;nombres;apellido_paterno;apellido_materno;organizacion_key;organizacion_nombre;circunscripcion_electoral;categoria_id
46564641;Amparo Luz;Ríos;Montes;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;CALLAO;D
10082995;Ricardo Manuel;Ayala;Padilla;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;CALLAO;D
95040098;Amparo Luz;Cortez;Andrade;06;PARTIDO POLÍTICO AL OTRO LADO;CALLAO;D
13023717;Ernesto José;Paredes;Valencia;06;PARTIDO POLÍTICO AL OTRO LADO;CALLAO;D
80853117;Gabriela Sofía;Velasco;Carrasco;02;PARTIDO POLÍTICO PAZ Y AMOR;CALLAO;D
68252969;Mercedes Beatriz;Cervantes;Miranda;02;PARTIDO POLÍTICO PAZ Y AMOR;CALLAO;D
83712742;Samuel Antonio;Pérez;Olivares;33;PARTIDO POLÍTICO EL HILO INVISIBLE;CALLAO;D
29113552;Liliana Patricia;Ayala;Serrano;33;PARTIDO POLÍTICO EL HILO INVISIBLE;CALLAO;D
94305339;José Luis;Mendoza;Nava;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;CALLAO;D
71785559;Amparo Luz;Cárdenas;Merino;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;CALLAO;D
10691909;Francisco Javier;Pacheco;Campos;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;CALLAO;D
57124848;Víctor Hugo;Salazar;Barrera;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;CALLAO;D
51776381;Sara Luz;González;Mejía;05;PARTIDO POLÍTICO EN LA DISTANCIA;CUSCO;C
89884723;Ricardo Manuel;Silva;Andrade;05;PARTIDO POLÍTICO EN LA DISTANCIA;CUSCO;C
97051478;Armando Luis;Rodríguez;Moreno;29;PARTIDO POLÍTICO TODO ESTARÁ BIEN;CUSCO;C
68905136;Mariana Isabel;Reyes;Alvarado;29;PARTIDO POLÍTICO TODO ESTARÁ BIEN;CUSCO;C
72500774;Joaquín Manuel;Maldonado;Velázquez;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;CUSCO;C
80222074;Pedro Pablo;Ayala;Mercado;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;CUSCO;C
43590365;Felipe Augusto;Ayala;Téllez;30;PARTIDO POLÍTICO UN SOLO LATIDO;CUSCO;C
74900008;Gladys Pilar;Gómez;Briones;30;PARTIDO POLÍTICO UN SOLO LATIDO;CUSCO;C
56500623;Armando Luis;León;Vega;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;CUSCO;C
45211796;Samuel Antonio;Ruiz;Guerrero;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;CUSCO;C
96697590;Salvador Antonio;Reyes;Vidal;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;CUSCO;C
57584186;Diana Carolina;Silva;Cortés;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;CUSCO;C
68360587;Felipe Augusto;Silva;Galván;33;PARTIDO POLÍTICO EL HILO INVISIBLE;CUSCO;C
76145641;Alicia Rosa;Chávez;Alvarado;33;PARTIDO POLÍTICO EL HILO INVISIBLE;CUSCO;C
57896843;Hugo Alberto;Gómez;Serrano;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;CUSCO;C
60486909;Óscar Eduardo;Vásquez;Vargas;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;CUSCO;C
36336926;Diana Carolina;Maldonado;Nava;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;CUSCO;C
89320007;Andrés Felipe;Pacheco;Chávez;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;CUSCO;C
83392368;Rodolfo César;Gallegos;Vidal;22;PARTIDO POLÍTICO BUEN VIAJE;CUSCO;C
55746228;Gonzalo Alberto;Álvarez;Gallardo;22;PARTIDO POLÍTICO BUEN VIAJE;CUSCO;C
41663528;Miguel Ángel;Montoya;Ibáñez;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;CUSCO;C
54195224;Lidia Mercedes;García;Figueroa;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;CUSCO;C
32033523;Francisco Javier;Vargas;Carrasco;34;PARTIDO POLÍTICO LA MELODÍA DEL CARIÑO;CUSCO;C
52886025;Lorenzo Manuel;Pérez;Valdés;34;PARTIDO POLÍTICO LA MELODÍA DEL CARIÑO;CUSCO;C
90653689;Jorge Luis;Vega;Burgos;26;PARTIDO POLÍTICO EL LENGUAJE DEL SILENCIO;CUSCO;C
96381782;Regina Patricia;Solís;Téllez;26;PARTIDO POLÍTICO EL LENGUAJE DEL SILENCIO;CUSCO;C
72165472;Susana Elena;Solís;Velázquez;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;CUSCO;C
31468777;Amparo Luz;Núñez;Salas;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;CUSCO;C
53465073;Lorenzo Manuel;Martínez;Rosales;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;CUSCO;C
63544348;Iris Margarita;Paredes;Molina;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;CUSCO;C
19699545;Rosa Elena;Vargas;Padilla;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;CUSCO;D
61243432;Raúl Alberto;Espinoza;Valdés;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;CUSCO;D
86732018;Esteban José;Ayala;Franco;21;PARTIDO POLÍTICO OPTIMISMO TOTAL;CUSCO;D
92389902;Roberto Carlos;Montoya;Vidal;21;PARTIDO POLÍTICO OPTIMISMO TOTAL;CUSCO;D
35359751;Olga Marina;Paredes;Cuevas;09;PARTIDO POLÍTICO SEMBRANDO LA AMISTAD;CUSCO;D
81041059;José Luis;Reyes;Navarro;09;PARTIDO POLÍTICO SEMBRANDO LA AMISTAD;CUSCO;D
34637004;Eduardo José;Mendez;Cardona;12;PARTIDO POLÍTICO EL MEJOR AMIGO;CUSCO;D
52232370;Carmen Rosa;Fuentes;Figueroa;12;PARTIDO POLÍTICO EL MEJOR AMIGO;CUSCO;D
43553405;Irma Rosa;Ortiz;Burgos;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;CUSCO;D
50375025;Benjamín Luis;Romero;Soto;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;CUSCO;D
43048548;Eduardo José;Ibarra;Suárez;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;CUSCO;D
32862180;Beatriz Elena;Ruiz;Serrano;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;CUSCO;D
76398939;Norma Angélica;Pérez;Padilla;17;PARTIDO POLÍTICO SALVEMOS AL PLANETA;CUSCO;D
21811521;Sara Luz;Núñez;Valdés;17;PARTIDO POLÍTICO SALVEMOS AL PLANETA;CUSCO;D
30282902;Gonzalo Alberto;Navarro;Alvarado;08;PARTIDO POLÍTICO HOJAS AL VIENTO;CUSCO;D
68171433;Iris Margarita;Salazar;Gallardo;08;PARTIDO POLÍTICO HOJAS AL VIENTO;CUSCO;D
21058641;Tomás Alberto;Vásquez;Mora;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;CUSCO;D
56717016;Ernesto José;Morales;Alvarado;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;CUSCO;D
59844551;Eduardo José;López;Mejía;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;CUSCO;D
17130539;Ana Patricia;Rivera;Arias;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;CUSCO;D
33760715;Lucía Isabel;Castro;Miranda;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;CUSCO;D
65230124;Esteban José;Morales;Mejía;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;CUSCO;D
17220619;Roxana Milagros;Pérez;Andrade;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;CUSCO;D
82323843;Enrique Miguel;Ayala;Cuevas;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;CUSCO;D
37698851;Sonia Patricia;Fernández;Briones;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;CUSCO;D
73178428;Mercedes Beatriz;Herrera;Montes;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;CUSCO;D
50773263;Regina Patricia;Valdez;Moreno;02;PARTIDO POLÍTICO PAZ Y AMOR;CUSCO;D
31831497;Francisco Javier;Mendoza;Olivares;02;PARTIDO POLÍTICO PAZ Y AMOR;CUSCO;D
19099306;Raúl Alberto;Domínguez;Salinas;32;PARTIDO POLÍTICO BRILLO DEL ALMA;CUSCO;D
78558321;Juan Carlos;Cortez;Suárez;32;PARTIDO POLÍTICO BRILLO DEL ALMA;CUSCO;D
58097335;Josefa María;Martínez;Navarro;01;PARTIDO POLÍTICO AMANECER DE NUEVO;CUSCO;D
60859892;Susana Elena;Campos;Escobar;01;PARTIDO POLÍTICO AMANECER DE NUEVO;CUSCO;D
76814762;Rodolfo César;Sánchez;Rosales;38;PARTIDO POLÍTICO EL AROMA DE LA CONFIANZA;CUSCO;D
16869290;Víctor Hugo;Cruz;Burgos;38;PARTIDO POLÍTICO EL AROMA DE LA CONFIANZA;CUSCO;D
62767799;Marco Antonio;Maldonado;Paredes;05;PARTIDO POLÍTICO EN LA DISTANCIA;CUSCO;D
74409539;Beatriz Elena;Solís;Guerrero;05;PARTIDO POLÍTICO EN LA DISTANCIA;CUSCO;D
13085104;Esteban José;Castro;Mercado;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;CUSCO;D
37540798;Gloria Mercedes;Campos;Paredes;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;CUSCO;D
33406843;Julia Esperanza;Miranda;Gallardo;34;PARTIDO POLÍTICO LA MELODÍA DEL CARIÑO;CUSCO;D
68096539;Carmen Rosa;Silva;Segura;34;PARTIDO POLÍTICO LA MELODÍA DEL CARIÑO;CUSCO;D
92501669;Ramiro Luis;Ramos;Villalobos;23;PARTIDO POLÍTICO VISTA ALEGRE;CUSCO;D
18890807;Francisco Javier;López;Villalobos;23;PARTIDO POLÍTICO VISTA ALEGRE;CUSCO;D
53130055;Luz Marina;García;Rosales;25;PARTIDO POLÍTICO EL VUELO DEL ESPÍRITU;CUSCO;D
91204237;Irma Rosa;Cabrera;Cisneros;25;PARTIDO POLÍTICO EL VUELO DEL ESPÍRITU;CUSCO;D
43493628;Ana Patricia;Soto;Trujillo;26;PARTIDO POLÍTICO EL LENGUAJE DEL SILENCIO;CUSCO;D
94956602;Amparo Luz;Mendez;Navarro;26;PARTIDO POLÍTICO EL LENGUAJE DEL SILENCIO;CUSCO;D
55394746;Ana Patricia;Campos;Delgado;19;PARTIDO POLÍTICO ORDENANDO LA CASA;HUANCAVELICA;C
64861830;Ramiro Luis;Lara;Carrasco;19;PARTIDO POLÍTICO ORDENANDO LA CASA;HUANCAVELICA;C
45471011;Hugo Alberto;Torres;Vidal;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;HUANCAVELICA;C
55777334;Carmen Rosa;Mendoza;Campos;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;HUANCAVELICA;C
65583647;Andrés Felipe;Miranda;Moreno;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;HUANCAVELICA;C
23796586;Norma Angélica;Figueroa;Santana;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;HUANCAVELICA;C
62563075;Julia Esperanza;Peña;Ochoa;36;PARTIDO POLÍTICO EL ESPEJO DEL ALMA;HUANCAVELICA;C
20164601;Irma Rosa;Pérez;Ibáñez;36;PARTIDO POLÍTICO EL ESPEJO DEL ALMA;HUANCAVELICA;C
92122680;Mónica Alejandra;Navarro;Serrano;34;PARTIDO POLÍTICO LA MELODÍA DEL CARIÑO;HUANCAVELICA;C
76990387;Ismael Roberto;Montes;Orozco;34;PARTIDO POLÍTICO LA MELODÍA DEL CARIÑO;HUANCAVELICA;C
94568749;Mariana Isabel;Cervantes;Rangel;06;PARTIDO POLÍTICO AL OTRO LADO;HUANCAVELICA;C
43360195;Julio César;Ponce;Guzmán;06;PARTIDO POLÍTICO AL OTRO LADO;HUANCAVELICA;C
25641821;Lidia Mercedes;Carrillo;Robles;15;PARTIDO POLÍTICO NIÑOS PRIMERO;HUANCAVELICA;C
19164296;Alicia Rosa;Fernández;Guerrero;15;PARTIDO POLÍTICO NIÑOS PRIMERO;HUANCAVELICA;C
15724355;Cecilia Beatriz;Cervantes;León;33;PARTIDO POLÍTICO EL HILO INVISIBLE;HUANCAVELICA;C
14797311;Gustavo Adolfo;Vásquez;Mejía;33;PARTIDO POLÍTICO EL HILO INVISIBLE;HUANCAVELICA;C
82894901;Omar Alejandro;Pacheco;Miranda;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;HUANCAVELICA;C
79176293;Julia Esperanza;Ortiz;Molina;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;HUANCAVELICA;C
61951991;Carmen Rosa;Valdez;Figueroa;12;PARTIDO POLÍTICO EL MEJOR AMIGO;HUANCAVELICA;C
38650992;Regina Patricia;Valdez;Andrade;12;PARTIDO POLÍTICO EL MEJOR AMIGO;HUANCAVELICA;C
94677826;Joaquín Manuel;Rodríguez;Valencia;23;PARTIDO POLÍTICO VISTA ALEGRE;HUANCAVELICA;C
87227226;Rubén Darío;Rivera;Cardona;23;PARTIDO POLÍTICO VISTA ALEGRE;HUANCAVELICA;C
88894064;Diana Carolina;Ibarra;Arellano;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;HUANCAVELICA;C
41689881;Cristina María;Sánchez;Cortés;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;HUANCAVELICA;C
40766766;Jorge Luis;Morales;Zavala;21;PARTIDO POLÍTICO OPTIMISMO TOTAL;HUANCAVELICA;C
40408388;Sonia Patricia;León;Segura;21;PARTIDO POLÍTICO OPTIMISMO TOTAL;HUANCAVELICA;C
82249779;Ramiro Luis;Fuentes;Mora;05;PARTIDO POLÍTICO EN LA DISTANCIA;HUANCAVELICA;C
54033445;Sandra Beatriz;López;Serrano;05;PARTIDO POLÍTICO EN LA DISTANCIA;HUANCAVELICA;C
55508228;Teresa Guadalupe;Valdez;Robles;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;HUANCAVELICA;C
75603555;Joaquín Manuel;Maldonado;Vidal;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;HUANCAVELICA;C
59209689;Gladys Pilar;Hernández;León;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;HUANCAVELICA;C
63620725;Gerardo Luis;Ochoa;Bustamante;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;HUANCAVELICA;C
80963222;Guillermo José;Delgado;Mora;32;PARTIDO POLÍTICO BRILLO DEL ALMA;HUANCAVELICA;C
87113927;Alberto Raúl;Velasco;Soto;32;PARTIDO POLÍTICO BRILLO DEL ALMA;HUANCAVELICA;C
93524942;Mariana Isabel;Rivera;Córdova;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;HUANCAVELICA;C
78587653;Alberto Raúl;Montes;Quintero;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;HUANCAVELICA;C
41188654;Rodolfo César;Maldonado;Calderón;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;HUANCAVELICA;C
88507729;Roberto Carlos;Chávez;Valdés;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;HUANCAVELICA;C
23235388;Gloria Mercedes;Soto;Salinas;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;HUANCAVELICA;C
65710799;Bertha Rosa;Gallegos;Andrade;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;HUANCAVELICA;C
11086059;Ismael Roberto;Ortiz;Palacios;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;HUANCAVELICA;D
26347554;Fernando José;Molina;Bautista;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;HUANCAVELICA;D
23519380;Iris Margarita;Vásquez;Palacios;09;PARTIDO POLÍTICO SEMBRANDO LA AMISTAD;HUANCAVELICA;D
52951290;Silvia Rocío;Gutiérrez;Córdova;09;PARTIDO POLÍTICO SEMBRANDO LA AMISTAD;HUANCAVELICA;D
75819574;Victoria Elena;Valdez;Valencia;23;PARTIDO POLÍTICO VISTA ALEGRE;HUANCAVELICA;D
81388120;Patricia Elena;León;Carrasco;23;PARTIDO POLÍTICO VISTA ALEGRE;HUANCAVELICA;D
80461037;Pablo César;López;Moreno;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;HUANCAVELICA;D
66849076;Sonia Patricia;Molina;Cortés;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;HUANCAVELICA;D
63346983;Sara Luz;Martínez;Meza;35;PARTIDO POLÍTICO PENSANDO EN TI;HUANCAVELICA;D
77579434;Iris Margarita;Díaz;Guerrero;35;PARTIDO POLÍTICO PENSANDO EN TI;HUANCAVELICA;D
52041964;Gloria Mercedes;Luna;Rangel;22;PARTIDO POLÍTICO BUEN VIAJE;HUANCAVELICA;D
47847489;Mariana Isabel;Guerrero;Bravo;22;PARTIDO POLÍTICO BUEN VIAJE;HUANCAVELICA;D
19332053;Alicia Rosa;Gallegos;Nava;19;PARTIDO POLÍTICO ORDENANDO LA CASA;HUANCAVELICA;D
71091397;Yolanda Mercedes;Ibarra;Benítez;19;PARTIDO POLÍTICO ORDENANDO LA CASA;HUANCAVELICA;D
11738506;Gladys Pilar;Ruiz;Sierra;08;PARTIDO POLÍTICO HOJAS AL VIENTO;HUANCAVELICA;D
31550176;Jaime Eduardo;Romero;Padilla;08;PARTIDO POLÍTICO HOJAS AL VIENTO;HUANCAVELICA;D
13344330;Alfredo José;Ruiz;Molina;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;HUANCAVELICA;D
18490523;Beatriz Elena;Silva;Benítez;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;HUANCAVELICA;D
52094840;Liliana Patricia;Cortez;Paredes;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;HUANCAVELICA;D
49825031;Yolanda Mercedes;Fuentes;Paredes;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;HUANCAVELICA;D
71865491;Rosa Elena;Guerrero;Muñoz;06;PARTIDO POLÍTICO AL OTRO LADO;HUANCAVELICA;D
44350789;Alfredo José;Guerrero;Bautista;06;PARTIDO POLÍTICO AL OTRO LADO;HUANCAVELICA;D
24256729;Ernesto José;Vega;Castro;18;PARTIDO POLÍTICO LOS CAMPEONES;HUANUCO;C
88636406;Cristina María;Herrera;Trujillo;18;PARTIDO POLÍTICO LOS CAMPEONES;HUANUCO;C
55404699;Luis Fernando;Fuentes;Cuevas;09;PARTIDO POLÍTICO SEMBRANDO LA AMISTAD;HUANUCO;C
72554227;Gonzalo Alberto;Espinoza;Andrade;09;PARTIDO POLÍTICO SEMBRANDO LA AMISTAD;HUANUCO;C
21903426;Benjamín Luis;Navarro;Ibáñez;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;HUANUCO;C
10207854;Sergio Antonio;Estrada;Durán;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;HUANUCO;C
25151044;Ana Patricia;Montoya;Vargas;36;PARTIDO POLÍTICO EL ESPEJO DEL ALMA;HUANUCO;C
96020442;Pablo César;Ramírez;Mora;36;PARTIDO POLÍTICO EL ESPEJO DEL ALMA;HUANUCO;C
54268632;Pedro Pablo;Aguilar;Montes;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;HUANUCO;C
74856609;Juan Carlos;Guzmán;Chávez;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;HUANUCO;C
59004797;Alfredo José;Pérez;Cardona;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;HUANUCO;C
74138174;Salvador Antonio;Lara;Soto;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;HUANUCO;C
62775916;Iris Margarita;Miranda;Escobar;23;PARTIDO POLÍTICO VISTA ALEGRE;HUANUCO;C
28435849;Lucía Isabel;Montes;Montero;23;PARTIDO POLÍTICO VISTA ALEGRE;HUANUCO;C
23273066;Felipe Augusto;Flores;Santana;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;HUANUCO;C
16135633;Eduardo José;Cárdenas;Castro;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;HUANUCO;C
25311927;Fernando José;Lara;Briones;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;HUANUCO;C
65603411;Cristina María;Ochoa;Zavala;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;HUANUCO;C
73508137;Amparo Luz;Flores;Bravo;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;HUANUCO;C
43095836;Sergio Antonio;Ortiz;Cuevas;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;HUANUCO;C
33565774;Beatriz Elena;Guerrero;Cardona;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;HUANUCO;C
34727358;Luz Marina;Herrera;Mercado;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;HUANUCO;C
75342265;Elisa Carmen;Hernández;Olivares;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;HUANUCO;C
50195807;Andrés Felipe;Delgado;Valdés;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;HUANUCO;C
38637847;Samuel Antonio;Castro;Muñoz;32;PARTIDO POLÍTICO BRILLO DEL ALMA;HUANUCO;C
77514575;Alfredo José;Paredes;Meza;32;PARTIDO POLÍTICO BRILLO DEL ALMA;HUANUCO;C
81836924;Felipe Augusto;Contreras;Soto;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;HUANUCO;C
71689248;Mariana Isabel;Jiménez;Robles;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;HUANUCO;C
68724244;Claudia Vanessa;Jiménez;Bustamante;05;PARTIDO POLÍTICO EN LA DISTANCIA;HUANUCO;C
51019494;Carlos Alberto;Sandoval;Mercado;05;PARTIDO POLÍTICO EN LA DISTANCIA;HUANUCO;C
14069445;Martha Lucía;Carrillo;Villa;21;PARTIDO POLÍTICO OPTIMISMO TOTAL;HUANUCO;C
10313064;Magdalena Rosa;González;Montes;21;PARTIDO POLÍTICO OPTIMISMO TOTAL;HUANUCO;C
48160898;Hugo Alberto;Rodríguez;Cuevas;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;HUANUCO;C
98631285;Amparo Luz;Ayala;Montes;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;HUANUCO;C
34339789;Dora Inés;Fuentes;Cortés;17;PARTIDO POLÍTICO SALVEMOS AL PLANETA;HUANUCO;C
58599940;Raúl Alberto;Contreras;Robles;17;PARTIDO POLÍTICO SALVEMOS AL PLANETA;HUANUCO;C
27710627;Gonzalo Alberto;Luna;Nava;02;PARTIDO POLÍTICO PAZ Y AMOR;HUANUCO;C
34376864;Jaime Eduardo;Medina;Parra;02;PARTIDO POLÍTICO PAZ Y AMOR;HUANUCO;C
23735783;Julia Esperanza;Sandoval;Villalobos;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;HUANUCO;C
24740016;Sonia Patricia;Morales;Navarro;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;HUANUCO;C
97744778;Ismael Roberto;Ramírez;Mercado;08;PARTIDO POLÍTICO HOJAS AL VIENTO;HUANUCO;C
94459692;Daniel Enrique;Aguilar;Nava;08;PARTIDO POLÍTICO HOJAS AL VIENTO;HUANUCO;C
81820147;Lidia Mercedes;Velasco;Rosales;30;PARTIDO POLÍTICO UN SOLO LATIDO;HUANUCO;C
74932169;Andrés Felipe;Guzmán;Robles;30;PARTIDO POLÍTICO UN SOLO LATIDO;HUANUCO;C
95556655;Héctor Manuel;Cervantes;Benítez;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;HUANUCO;C
71118229;Gloria Mercedes;Lara;Merino;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;HUANUCO;C
53356143;Lucía Isabel;Ríos;Bustamante;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;HUANUCO;D
78739225;Raúl Alberto;Martínez;Cuevas;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;HUANUCO;D
72655584;Omar Alejandro;Fuentes;Barrera;21;PARTIDO POLÍTICO OPTIMISMO TOTAL;HUANUCO;D
34683444;Luz Marina;Espinoza;Castro;21;PARTIDO POLÍTICO OPTIMISMO TOTAL;HUANUCO;D
72104287;Irma Rosa;Silva;Cisneros;32;PARTIDO POLÍTICO BRILLO DEL ALMA;HUANUCO;D
64390364;Gladys Pilar;Cabrera;Burgos;32;PARTIDO POLÍTICO BRILLO DEL ALMA;HUANUCO;D
96538457;Patricia Elena;León;Meza;06;PARTIDO POLÍTICO AL OTRO LADO;HUANUCO;D
85786469;Sandra Beatriz;Gallegos;Palacios;06;PARTIDO POLÍTICO AL OTRO LADO;HUANUCO;D
72525284;Susana Elena;Torres;León;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;HUANUCO;D
69613515;Pablo César;Hernández;Andrade;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;HUANUCO;D
27727879;Julio César;Ramírez;Vargas;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;HUANUCO;D
78145751;Lucía Isabel;Figueroa;Segura;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;HUANUCO;D
78034463;Victoria Elena;Mendoza;Navarro;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;HUANUCO;D
25712192;Carmen Rosa;Guzmán;Serrano;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;HUANUCO;D
21147614;Carmen Rosa;Rivera;Alvarado;30;PARTIDO POLÍTICO UN SOLO LATIDO;HUANUCO;D
18920903;Gerardo Luis;Peña;Montes;30;PARTIDO POLÍTICO UN SOLO LATIDO;HUANUCO;D
59995465;Yolanda Mercedes;Márquez;Burgos;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;HUANUCO;D
63221098;Guillermo José;González;Mejía;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;HUANUCO;D
37112766;Jorge Luis;Gómez;Velázquez;34;PARTIDO POLÍTICO LA MELODÍA DEL CARIÑO;HUANUCO;D
41330858;Laura Angélica;Carrillo;Parra;34;PARTIDO POLÍTICO LA MELODÍA DEL CARIÑO;HUANUCO;D
82633450;Verónica Luz;Ruiz;Barrera;05;PARTIDO POLÍTICO EN LA DISTANCIA;ICA;C
83649216;Bertha Rosa;Soto;Villa;05;PARTIDO POLÍTICO EN LA DISTANCIA;ICA;C
85481152;Tomás Alberto;Ayala;Olivares;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;ICA;C
11236069;Jaime Eduardo;González;Zavala;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;ICA;C
76613017;Lucía Isabel;Luna;Benítez;12;PARTIDO POLÍTICO EL MEJOR AMIGO;ICA;C
46033992;Marco Antonio;Ponce;Bravo;12;PARTIDO POLÍTICO EL MEJOR AMIGO;ICA;C
26922108;Alfredo José;Torres;Chávez;38;PARTIDO POLÍTICO EL AROMA DE LA CONFIANZA;ICA;C
49797618;Omar Alejandro;Sánchez;Vidal;38;PARTIDO POLÍTICO EL AROMA DE LA CONFIANZA;ICA;C
96333910;Ignacio José;León;Portillo;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;ICA;C
